tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"Bán  Nhà riêng tạiKim Đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội","26,80 tỷ","Kim Đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",70 m²,,,7,Sổ đỏ / Sổ hồng,16/03/202600:00
"Bán  Nhà riêng tạiKhương Trung, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","9,85 tỷ","Khương Trung, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",37 m²,4,,6,Sổ đỏ / Sổ hồng,16/03/202600:00
"Bán  Nhà riêng tạiTrường Chinh, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội","7,85 tỷ","Trường Chinh, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",35 m²,5,,6,Sổ đỏ / Sổ hồng,16/03/202600:00
"Bán  Nhà mặt phố tạiThái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",30 tỷ,"Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",40 m²,3,,6,Sổ đỏ / Sổ hồng,16/03/202600:00
"Bán  Nhà riêng tạiTrần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội","8,90 tỷ","Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",41 m²,,,6,Sổ đỏ / Sổ hồng,16/03/202600:00
"Bán  Nhà riêng tạiPháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội","10,50 tỷ","Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",33 m²,6,,6,Sổ đỏ / Sổ hồng,16/03/202600:00
"Bán  Nhà mặt phố tạiĐường Trường Chinh, phường Khương Mai, quận Thanh Xuân, Hà Nội.","25,90 tỷ","Đường Trường Chinh, phường Khương Mai, quận Thanh Xuân, Hà Nội.",91 m²,,,8,Sổ đỏ / Sổ hồng,16/03/202600:00
"Bán  Nhà riêng tạiHoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","26,50 tỷ","Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",56 m²,,,7,Sổ đỏ / Sổ hồng,16/03/202600:00
"Bán  Nhà mặt phố tạiHoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","34,50 tỷ","Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",75 m²,10,8,8,Sổ đỏ / Sổ hồng,16/03/202606:00
"Bán  Nhà riêng tạiHoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội","14,20 tỷ","Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",41 m²,4,,7,Sổ đỏ / Sổ hồng,16/03/202600:00
"Bán  Nhà riêng tạiTân Mai, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","20,90 tỷ","Tân Mai, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",49 m²,,,7,Sổ đỏ / Sổ hồng,16/03/202600:00
"Bán  Nhà riêng tạiLáng, Phường Láng Thượng, Quận Đống Đa, Hà Nội","21,80 tỷ","Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",51 m²,4,4,7,Sổ đỏ / Sổ hồng,16/03/202600:00
"Bán  Nhà biệt thự, liền kề tạiTRẦN ĐIỀN, Phường Định Công, Quận Hoàng Mai, Hà Nội",34 tỷ,"TRẦN ĐIỀN, Phường Định Công, Quận Hoàng Mai, Hà Nội",80 m²,4,5,5,Sổ đỏ / Sổ hồng,15/03/202618:53
"Bán  Nhà mặt phố tạitrung phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội",88 tỷ,"trung phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội",110 m²,7,9,10,Sổ đỏ / Sổ hồng,15/03/202620:00
"Bán  Nhà riêng tạicầu giấy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội","29,80 tỷ","cầu giấy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",145 m²,6,6,7,Sổ đỏ / Sổ hồng,15/03/202622:37
"Bán  Nhà mặt phố tạiMAI ANH TUẤN, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",85 tỷ,"MAI ANH TUẤN, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",105 m²,7,8,9,Sổ đỏ / Sổ hồng,15/03/202622:08
"Bán  Nhà riêng tạiPhường Khâm Thiên, Quận Đống Đa, Hà Nội","8,50 tỷ","Phường Khâm Thiên, Quận Đống Đa, Hà Nội",40 m²,4,3,,Sổ đỏ / Sổ hồng,15/03/202620:00
"Bán  Nhà riêng tạiláng, Phường Thịnh Quang, Quận Đống Đa, Hà Nội","12,80 tỷ","láng, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",50 m²,4,5,6,Sổ đỏ / Sổ hồng,15/03/202620:00
"Bán  Nhà riêng tạihoàng ngân, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",33 tỷ,"hoàng ngân, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",75 m²,9,9,8,Sổ đỏ / Sổ hồng,15/03/202622:01
"Bán  Nhà riêng tạiKHƯƠNG TRUNG, Phường Khương Trung, Quận Thanh Xuân, Hà Nội","19,50 tỷ","KHƯƠNG TRUNG, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",100 m²,4,4,4,Sổ đỏ / Sổ hồng,15/03/202623:08
"Bán  Nhà riêng tạiNGUYỄN SƠN, Phường Bồ Đề, Quận Long Biên, Hà Nội","13,80 tỷ","NGUYỄN SƠN, Phường Bồ Đề, Quận Long Biên, Hà Nội",60 m²,5,,7,Sổ đỏ / Sổ hồng,15/03/202622:38
"Bán  Nhà riêng tạiBẰNG LIỆT, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội","20,80 tỷ","BẰNG LIỆT, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",70 m²,4,4,5,Sổ đỏ / Sổ hồng,15/03/202619:00
"Bán Nhà biệt thự, liền kề theo dự ánKhu đô thị mới Văn Quán tại NGUYỄN KHUYẾN, Phường Văn Quán, Quận Hà Đông, Hà Nội",24 tỷ,"NGUYỄN KHUYẾN, Phường Văn Quán, Quận Hà Đông, Hà Nội",70 m²,6,5,5,Sổ đỏ / Sổ hồng,15/03/202622:54
"Bán  Nhà riêng tạiPhạm Văn Đồng, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội","18,90 tỷ","Phạm Văn Đồng, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",55 m²,,,5,Sổ đỏ / Sổ hồng,15/03/202622:09
"Bán  Nhà riêng tạiYÊN XÁ, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",10 tỷ,"YÊN XÁ, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",40 m²,4,5,6,Sổ đỏ / Sổ hồng,15/03/202619:00
"Bán  Nhà riêng tạilê thanh nghị, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội","25,60 tỷ","lê thanh nghị, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",70 m²,4,3,6,Sổ đỏ / Sổ hồng,14/03/202618:00
"Bán  Nhà riêng tạiPhố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội","8,50 tỷ","Phố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",61 m²,4,3,5,Sổ đỏ / Sổ hồng,14/03/202619:48
"Bán  Nhà riêng tạiPhường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","13,50 tỷ","Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",45 m²,,,6,Sổ đỏ / Sổ hồng,14/03/202618:00
"Bán  Nhà riêng tạiĐỊNH CÔNG, Phường Định Công, Quận Hoàng Mai, Hà Nội","19,50 tỷ","ĐỊNH CÔNG, Phường Định Công, Quận Hoàng Mai, Hà Nội",70 m²,17,17,7,Sổ đỏ / Sổ hồng,15/03/202617:00
"Bán  Nhà riêng tạiHoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",32 tỷ,"Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",60 m²,4,,6,Sổ đỏ / Sổ hồng,15/03/202607:00
"Bán  Nhà riêng tạiPhường Hoàng Liệt, Quận Hoàng Mai, Hà Nội","8,80 tỷ","Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",42 m²,,,6,Sổ đỏ / Sổ hồng,15/03/202610:35
"Bán  Nhà riêng tạiMinh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","7,40 tỷ","Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",37 m²,,,5,Sổ đỏ / Sổ hồng,15/03/202606:00
"Bán  Nhà biệt thự, liền kề tạiThị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",11 tỷ,"Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",92 m²,4,5,,Sổ đỏ / Sổ hồng,15/03/202617:10
"Bán  Nhà riêng tạiMinh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội","8,50 tỷ","Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",36 m²,3,4,5,Sổ đỏ / Sổ hồng,14/03/202619:49
"Bán  Nhà riêng tạiKHUẤT DUY TIẾN, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",35 tỷ,"KHUẤT DUY TIẾN, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",65 m²,6,5,5,Sổ đỏ / Sổ hồng,14/03/202621:44
"Bán  Nhà mặt phố tạiCát Linh, Phường Cát Linh, Quận Đống Đa, Hà Nội",25 tỷ,"Cát Linh, Phường Cát Linh, Quận Đống Đa, Hà Nội",33 m²,4,5,6,Sổ đỏ / Sổ hồng,14/03/202620:01
"Bán  Nhà riêng tạiNguyễn Ngọc Nại, Phường Khương Mai, Quận Thanh Xuân, Hà Nội","17,30 tỷ","Nguyễn Ngọc Nại, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",35 m²,4,,7,Sổ đỏ / Sổ hồng,15/03/202610:00
"Bán  Nhà mặt phố tạiphố vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội","21,80 tỷ","phố vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",80 m²,5,5,5,Sổ đỏ / Sổ hồng,15/03/202618:36
"Bán  Nhà riêng tạiPhường Tân Mai, Quận Hoàng Mai, Hà Nội","3,10 tỷ","Phường Tân Mai, Quận Hoàng Mai, Hà Nội",39 m²,,,2,Hợp đồng mua bán,14/03/202611:01
"Bán Nhà biệt thự, liền kề theo dự ánThe Zei Mỹ Đình tại LÊ ĐỨC THỌ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",104 tỷ,"LÊ ĐỨC THỌ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",280 m²,6,7,6,Sổ đỏ / Sổ hồng,14/03/202611:00
"Bán  Nhà riêng tạitrần thái tông, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","12,43 tỷ","trần thái tông, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",55 m²,13,,,Sổ đỏ / Sổ hồng,14/03/202611:51
"Bán  Nhà riêng tạiPhường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","18,30 tỷ","Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",40 m²,,,,Sổ đỏ / Sổ hồng,14/03/202618:00
"Bán  Nhà riêng tạiVăn cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội","16,80 tỷ","Văn cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội",45 m²,6,,5,Sổ đỏ / Sổ hồng,14/03/202609:58
"Bán  Nhà riêng tạitrần thái tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội","16,90 tỷ","trần thái tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",73 m²,18,17,7,,14/03/202611:35
"Bán  Nhà riêng tạiGiáp nhị, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội","7,90 tỷ","Giáp nhị, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",40 m²,3,2,2,Sổ đỏ / Sổ hồng,05/03/202610:25
"Bán  Nhà mặt phố tại800a, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",29 tỷ,"800a, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",111 m²,30,30,7,Sổ đỏ / Sổ hồng,14/03/202611:48
"Bán  Nhà riêng tạiNguyễn Lương Bằng, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","8,60 tỷ","Nguyễn Lương Bằng, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",25 m²,3,,6,Sổ đỏ / Sổ hồng,14/03/202609:01
"Bán  Nhà riêng tạiHào Nam, Phường Cát Linh, Quận Đống Đa, Hà Nội","6,50 tỷ","Hào Nam, Phường Cát Linh, Quận Đống Đa, Hà Nội",25 m²,3,,5,Sổ đỏ / Sổ hồng,14/03/202600:00
"Bán  Nhà mặt phố tạiPHÙNG CHÍ KIÊN, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",135 tỷ,"PHÙNG CHÍ KIÊN, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",260 m²,6,8,9,Sổ đỏ / Sổ hồng,13/03/202622:45
"Bán  Nhà mặt phố tạiTrương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","23,50 tỷ","Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",61 m²,5,,9,Sổ đỏ / Sổ hồng,14/03/202608:00
"Bán  Nhà riêng tạiTrung Kính, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội","22,50 tỷ","Trung Kính, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",54 m²,6,3,9,Sổ đỏ / Sổ hồng,14/03/202608:00
"Bán  Nhà riêng tạiNguyễn An Ninh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","13,50 tỷ","Nguyễn An Ninh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",53 m²,,,7,Sổ đỏ / Sổ hồng,14/03/202600:00
"Bán  Nhà biệt thự, liền kề tạiĐẠI LINH, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",57 tỷ,"ĐẠI LINH, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",170 m²,5,5,9,Sổ đỏ / Sổ hồng,13/03/202623:01
"Bán  Nhà riêng tạiNGỌC THỤY, Phường Bồ Đề, Quận Long Biên, Hà Nội","24,80 tỷ","NGỌC THỤY, Phường Bồ Đề, Quận Long Biên, Hà Nội",65 m²,4,,8,Sổ đỏ / Sổ hồng,14/03/202600:00
"Bán  Nhà riêng tạiThái Thịnh, Phường Trung Liệt, Quận Đống Đa, Hà Nội","8,25 tỷ","Thái Thịnh, Phường Trung Liệt, Quận Đống Đa, Hà Nội",32 m²,3,,9,Sổ đỏ / Sổ hồng,14/03/202608:00
"Bán  Nhà riêng tạiTrương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội","8,60 tỷ","Trương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",46 m²,4,,6,Sổ đỏ / Sổ hồng,14/03/202608:00
"Bán  Nhà mặt phố tạiNGUYỄN XIỂN, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",69 tỷ,"NGUYỄN XIỂN, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",100 m²,6,8,8,Sổ đỏ / Sổ hồng,13/03/202621:58
"Bán  Nhà riêng tạivõ chí công, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",55 tỷ,"võ chí công, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",210 m²,4,4,10,Sổ đỏ / Sổ hồng,13/03/202622:20
"Bán  Nhà riêng tạiPhường Trung Liệt, Quận Đống Đa, Hà Nội","18,60 tỷ","Phường Trung Liệt, Quận Đống Đa, Hà Nội",40 m²,,,6,Sổ đỏ / Sổ hồng,13/03/202622:00
"Bán  Nhà riêng tạitu hoàng, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội","14,40 tỷ","tu hoàng, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",42 m²,7,4,8,Sổ đỏ / Sổ hồng,06/03/202622:49
"Bán  Nhà riêng tạiPHỐ VỌNG, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội","29,40 tỷ","PHỐ VỌNG, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",85 m²,8,8,7,Sổ đỏ / Sổ hồng,13/03/202619:00
"Bán  Nhà riêng tạiThái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",17 tỷ,"Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",45 m²,4,,7,Sổ đỏ / Sổ hồng,14/03/202608:00
"Bán  Nhà biệt thự, liền kề tạiYÊN XÁ, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",70 tỷ,"YÊN XÁ, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",250 m²,3,4,11,Sổ đỏ / Sổ hồng,13/03/202618:00
"Bán  Nhà riêng tạiGIÁP NHẤT, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","36,50 tỷ","GIÁP NHẤT, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",185 m²,6,3,9,Sổ đỏ / Sổ hồng,13/03/202617:00
"Bán  Nhà riêng tạiyen Vinh, Xã Kim Chung, Huyện Hoài Đức, Hà Nội","6,70 tỷ","yen Vinh, Xã Kim Chung, Huyện Hoài Đức, Hà Nội",40 m²,4,3,9,Sổ đỏ / Sổ hồng,13/03/202616:29
"Bán  Nhà biệt thự, liền kề tạiDịch vọng hậu, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",127 tỷ,"Dịch vọng hậu, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",236 m²,6,5,10,Sổ đỏ / Sổ hồng,13/03/202610:50
"Bán Nhà biệt thự, liền kề theo dự ánLouis City Hoàng Mai tại kđt đồng Tầu, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","31,50 tỷ","kđt đồng Tầu, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",100 m²,6,5,9,Sổ đỏ / Sổ hồng,13/03/202617:18
"Bán  Nhà mặt phố tạinguyễn Chính., Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội","14,60 tỷ","nguyễn Chính., Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",36 m²,4,5,6,Sổ đỏ / Sổ hồng,13/03/202616:54
"Bán  Nhà biệt thự, liền kề tạiPHÙNG KHOANG, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội","31,80 tỷ","PHÙNG KHOANG, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",131 m²,14,14,9,Sổ đỏ / Sổ hồng,13/03/202609:03
"Bán  Nhà mặt phố tạiPhường Tân Mai, Quận Hoàng Mai, Hà Nội","28,50 tỷ","Phường Tân Mai, Quận Hoàng Mai, Hà Nội",68 m²,,,7,Sổ đỏ / Sổ hồng,13/03/202610:10
"Bán  Nhà mặt phố tạiKHƯƠNG ĐÌNH, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","47,80 tỷ","KHƯƠNG ĐÌNH, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",135 m²,8,6,9,Sổ đỏ / Sổ hồng,13/03/202618:51
"Bán  Nhà mặt phố tạiPhố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",36 tỷ,"Phố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",100 m²,6,8,8,Sổ đỏ / Sổ hồng,13/03/202617:33
"Bán  Nhà riêng tạiTHỊNH QUANG, Phường Thịnh Quang, Quận Đống Đa, Hà Nội","17,50 tỷ","THỊNH QUANG, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",52 m²,4,5,7,Sổ đỏ / Sổ hồng,13/03/202618:00
"Bán  Nhà riêng tạiPhường Lĩnh Nam, Quận Hoàng Mai, Hà Nội","7,90 tỷ","Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",47 m²,5,,5,Sổ đỏ / Sổ hồng,13/03/202611:04
"Bán  Nhà phố thương mại tạidịch vọng hậu, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",179 tỷ,"dịch vọng hậu, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",160 m²,15,15,10,Sổ đỏ / Sổ hồng,13/03/202609:03
"Bán  Nhà mặt phố tạiPhường Tân Mai, Quận Hoàng Mai, Hà Nội",29 tỷ,"Phường Tân Mai, Quận Hoàng Mai, Hà Nội",70 m²,,,5,Sổ đỏ / Sổ hồng,13/03/202616:38
"Bán  Nhà biệt thự, liền kề tạiKHUẤT DUY TIẾN, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",54 tỷ,"KHUẤT DUY TIẾN, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",160 m²,4,5,5,Sổ đỏ / Sổ hồng,13/03/202618:00
"Bán  Nhà riêng tạiLý Nam Đế, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội","17,50 tỷ","Lý Nam Đế, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",35 m²,4,4,6,Sổ đỏ / Sổ hồng,13/03/202606:58
"Bán  Nhà riêng tạingọc lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội","19,20 tỷ","ngọc lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội",59 m²,4,,7,Sổ đỏ / Sổ hồng,12/03/202623:04
"Bán  Nhà riêng tạingô gia tự, Phường Việt Hưng, Quận Long Biên, Hà Nội","18,20 tỷ","ngô gia tự, Phường Việt Hưng, Quận Long Biên, Hà Nội",60 m²,3,,,Sổ đỏ / Sổ hồng,12/03/202623:04
"Bán  Nhà riêng tạiPhường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",27 tỷ,"Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",59 m²,,,7,Sổ đỏ / Sổ hồng,13/03/202609:02
"Bán  Nhà mặt phố tạiNguyễn An Ninh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","17,80 tỷ","Nguyễn An Ninh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",55 m²,8,,7,Sổ đỏ / Sổ hồng,13/03/202609:02
"Bán  Nhà riêng tạiĐại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội","9,10 tỷ","Đại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",35 m²,3,4,5,Sổ đỏ / Sổ hồng,13/03/202607:04
"Bán  Nhà riêng tạiPhường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",36 tỷ,"Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",65 m²,,,9,Sổ đỏ / Sổ hồng,13/03/202609:01
"Bán  Nhà riêng tạiPhường Láng Hạ, Quận Đống Đa, Hà Nội",37 tỷ,"Phường Láng Hạ, Quận Đống Đa, Hà Nội",80 m²,,,9,Sổ đỏ / Sổ hồng,13/03/202609:01
"Bán  Nhà mặt phố tạiTÔ NGỌC VÂN, Phường Quảng An, Quận Tây Hồ, Hà Nội",99 tỷ,"TÔ NGỌC VÂN, Phường Quảng An, Quận Tây Hồ, Hà Nội",165 m²,8,16,10,Sổ đỏ / Sổ hồng,13/03/202609:03
"Bán  Nhà riêng tạingọc lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội","23,50 tỷ","ngọc lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",81 m²,6,,6,Sổ đỏ / Sổ hồng,12/03/202623:02
"Bán  Nhà riêng tạiNGỌC HÀ, Phường Cống Vị, Quận Ba Đình, Hà Nội","27,50 tỷ","NGỌC HÀ, Phường Cống Vị, Quận Ba Đình, Hà Nội",90 m²,10,12,8,Sổ đỏ / Sổ hồng,13/03/202609:00
"Bán  Nhà riêng tạiKIM GIANG, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",31 tỷ,"KIM GIANG, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",120 m²,2,2,10,Sổ đỏ / Sổ hồng,13/03/202609:00
"Bán  Nhà mặt phố tạiHoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","7,80 tỷ","Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",30 m²,3,,5,Sổ đỏ / Sổ hồng,13/03/202609:02
"Bán  Nhà riêng tạiGiải Phóng, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",17 tỷ,"Giải Phóng, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",50 m²,6,,5,Sổ đỏ / Sổ hồng,13/03/202609:01
"Bán  Nhà mặt phố tạichùa bộc, Phường Khương Thượng, Quận Đống Đa, Hà Nội","36,80 tỷ","chùa bộc, Phường Khương Thượng, Quận Đống Đa, Hà Nội",120 m²,12,14,9,Sổ đỏ / Sổ hồng,13/03/202609:01
"Bán  Nhà riêng tạiPhường Tân Mai, Quận Hoàng Mai, Hà Nội","4,65 tỷ","Phường Tân Mai, Quận Hoàng Mai, Hà Nội",34 m²,,,4,Hợp đồng mua bán,12/03/202609:26
