tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"Bán Nhà riêng tạiLò Đúc, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",13.68,"Lò Đúc, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",49,3,3,5,Sổ hồng,1/13/2026
"Bán Nhà riêng tạitôn đức thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",10.8,"tôn đức thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",32,3,4,7,Sổ hồng,1/12/2026
"Bán Nhà riêng tạiNgọc Thuỵ, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",10.8,"Ngọc Thuỵ, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",41,3,4,7,Sổ hồng,1/12/2026
"Bán Nhà riêng tạivan canh, Xã Sơn Đồng, Huyện Hoài Đức, Hà Nội",8.1,"van canh, Xã Sơn Đồng, Huyện Hoài Đức, Hà Nội",48,4,4,4,Sổ hồng,1/14/2026
"Bán Nhà riêng tạiBồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",8.7,"Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",36,3,4,6,Sổ hồng,1/12/2026
"Bán Nhà riêng tạingô quyền, Phường Quang Trung, Quận Hà Đông, Hà Nội",10.9,"ngô quyền, Phường Quang Trung, Quận Hà Đông, Hà Nội",40,4,3,5,Sổ hồng,1/13/2026
"Bán Nhà mặt phố tạiCổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",29.8,"Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",80,8,8,8,Sổ hồng,1/13/2026
"Bán Nhà riêng tạiLò Đúc, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",13.9,"Lò Đúc, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",42,4,4,6,Sổ hồng,1/13/2026
"Bán Nhà riêng tạiThạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",10.9,"Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",45,4,4,6,Sổ hồng,1/13/2026
"Bán Nhà riêng tạingô thỳ sỹ, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",8.2,"ngô thỳ sỹ, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",32,3,4,5,Giấy tờ không xác định,1/14/2026
"Bán Nhà riêng tạiĐường Ngô Quyền, Phường La Khê, Quận Hà Đông, Hà Nội",10.65,"Đường Ngô Quyền, Phường La Khê, Quận Hà Đông, Hà Nội",40,6,4,5,Sổ hồng,1/13/2026
"Bán Nhà riêng tạiPhường Đại Kim, Quận Hoàng Mai, Hà Nội",9.68,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",40,4,4,6,Sổ hồng,1/12/2026
"Bán Nhà biệt thự, liền kề tạiĐường Huỳnh Văn Nghệ, Phường Phúc Lợi, Quận Long Biên, Hà Nội",39.3,"Đường Huỳnh Văn Nghệ, Phường Phúc Lợi, Quận Long Biên, Hà Nội",155,4,5,4,Sổ hồng,1/11/2026
"Bán Nhà riêng tạiSơn Tây, Ba Đình, Hà Nội., Phường Kim Mã, Quận Ba Đình, Hà Nội",13.5,"Sơn Tây, Ba Đình, Hà Nội., Phường Kim Mã, Quận Ba Đình, Hà Nội",42,4,5,7,Sổ hồng,1/12/2026
"Bán Nhà riêng tạiphan đình giót, Phường La Khê, Quận Hà Đông, Hà Nội",7.65,"phan đình giót, Phường La Khê, Quận Hà Đông, Hà Nội",30,3,3,5,Sổ hồng,1/12/2026
"Bán Nhà riêng tạiĐường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",7.89,"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",35,3,4,5,Sổ hồng,1/12/2026
"Bán Nhà riêng tạithái hà, đống đa, hà nội, Phường Quang Trung, Quận Đống Đa, Hà Nội",31.5,"thái hà, đống đa, hà nội, Phường Quang Trung, Quận Đống Đa, Hà Nội",55,6,5,9,Sổ hồng,1/12/2026
"Bán Nhà riêng tạingô quyền, Phường Quang Trung, Quận Hà Đông, Hà Nội",10.3,"ngô quyền, Phường Quang Trung, Quận Hà Đông, Hà Nội",32,3,4,5,Sổ hồng,1/11/2026
"Bán Nhà riêng tạiphố lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",8.5,"phố lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",31,3,4,5,Sổ hồng,1/12/2026
"Bán Nhà riêng tạiTô Hiệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",9.5,"Tô Hiệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",36,4,3,4,Sổ hồng,1/10/2026
"Bán Nhà riêng tạitô hiệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",11.25,"tô hiệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",40,6,4,5,Sổ hồng,1/11/2026
"Bán Nhà riêng tạiHào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",9.4,"Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",36,3,4,6,Sổ hồng,1/11/2026
"Bán Nhà riêng tạiĐường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội",46.5,"Đường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội",150,5,6,7,Sổ hồng,1/11/2026
"Bán Nhà riêng tạiTrần Khát Chân, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",7.35,"Trần Khát Chân, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",35,3,4,4,Sổ hồng,1/10/2026
"Bán Nhà riêng tạiNguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội",14.9,"Nguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội",63,4,3,6,Sổ hồng,1/10/2026
"Bán Nhà riêng tạiĐường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội",46.5,"Đường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội",150,5,6,7,Sổ hồng,1/11/2026
"Bán Nhà riêng tạiCổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",9.53,"Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",38,4,5,6,Sổ hồng,1/9/2026
"Bán Nhà riêng tạiNguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",9.6,"Nguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",30,3,4,5,Sổ hồng,1/9/2026
"Bán Nhà riêng tạiTrung Phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội",10.4,"Trung Phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội",38,3,4,4,Sổ hồng,1/10/2026
"Bán Nhà riêng tạibà triệu, Phường Quang Trung, Quận Hà Đông, Hà Nội",12.5,"bà triệu, Phường Quang Trung, Quận Hà Đông, Hà Nội",32,3,4,5,Sổ hồng,1/10/2026
"Bán Nhà riêng tạiĐường Ngô Gia Tự, Phường Việt Hưng, Quận Long Biên, Hà Nội",15,"Đường Ngô Gia Tự, Phường Việt Hưng, Quận Long Biên, Hà Nội",50,4,5,7,Sổ hồng,1/9/2026
"Bán Nhà riêng tạiNguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội",12.5,"Nguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội",43,3,4,6,Sổ hồng,1/8/2026
"Bán Nhà riêng tạiXã Vân Côn, Huyện Hoài Đức, Hà Nội",4.5,"Xã Vân Côn, Huyện Hoài Đức, Hà Nội",43,4,4,5,Sổ hồng,1/9/2026
"Bán Nhà mặt phố tạiPhố Nguyễn Mậu Tài, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",20.3,"Phố Nguyễn Mậu Tài, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",80,5,5,7,Sổ hồng,1/8/2026
"Bán Nhà mặt phố tạiphố Thành Trung, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",38.5,"phố Thành Trung, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",90,5,5,5,Sổ hồng,1/9/2026
"Bán Nhà riêng tạiTư Đình, Phường Long Biên, Quận Long Biên, Hà Nội",16.3,"Tư Đình, Phường Long Biên, Quận Long Biên, Hà Nội",52,4,4,7,Sổ hồng,1/9/2026
"Bán Nhà riêng tạiXã Vân Côn, Huyện Hoài Đức, Hà Nội",3.9,"Xã Vân Côn, Huyện Hoài Đức, Hà Nội",40,4,3,4,Sổ hồng,1/9/2026
"Bán Nhà riêng tạiNguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội",16.3,"Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội",52,5,5,7,Sổ hồng,1/9/2026
"Bán Nhà riêng tạiNguyễn Khánh Toàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",9.75,"Nguyễn Khánh Toàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",35,3,4,5,Sổ hồng,1/8/2026
"Bán Nhà riêng tạiđa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",8.5,"đa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",32,3,4,5,Sổ hồng,1/9/2026
"Bán Nhà riêng tạiĐa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",7.6,"Đa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",38,4,3,5,Giấy tờ không xác định,1/9/2026
"Bán Nhà riêng tạiPhan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội",7.7,"Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội",30,3,4,5,Sổ hồng,1/8/2026
"Bán Nhà riêng tạiNgô Quyền, Phường La Khê, Quận Hà Đông, Hà Nội",8.8,"Ngô Quyền, Phường La Khê, Quận Hà Đông, Hà Nội",45,4,3,5,Sổ hồng,1/7/2026
"Bán Nhà riêng tạiHoàng Văn Thái , Phường Khương Mai, Quận Thanh Xuân, Hà Nội",23.5,"Hoàng Văn Thái , Phường Khương Mai, Quận Thanh Xuân, Hà Nội",60,5,6,8,Sổ hồng,1/7/2026
"Bán Nhà biệt thự, liền kề theo dự ánKhai Sơn City tại Đường Ngọc Thụy, Phường Bồ Đề, Quận Long Biên, Hà Nội",34,"Đường Ngọc Thụy, Phường Bồ Đề, Quận Long Biên, Hà Nội",100,3,4,7,Sổ hồng,1/8/2026
"Bán Nhà riêng tạiĐa sỹ , Phường Kiến Hưng, Quận Hà Đông, Hà Nội",20.3,"Đa sỹ , Phường Kiến Hưng, Quận Hà Đông, Hà Nội",75,5,5,7,Sổ hồng,1/7/2026
"Bán Nhà riêng tạiĐường Lương Ngọc Quyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",16.8,"Đường Lương Ngọc Quyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",48,6,5,5,Sổ hồng,1/7/2026
"Bán Nhà riêng tạiĐường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",18.95,"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",45,6,5,8,Sổ hồng,1/8/2026
"Bán Nhà riêng tạiĐường Ngọc Lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội",19.7,"Đường Ngọc Lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội",60,4,5,7,Sổ hồng,1/7/2026
"Bán Nhà mặt phố tạiHoè Nhai, Phường Quán Thánh, Quận Ba Đình, Hà Nội",30.5,"Hoè Nhai, Phường Quán Thánh, Quận Ba Đình, Hà Nội",50,3,5,9,Sổ hồng,1/8/2026
"Bán Nhà riêng tạiChùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",10.8,"Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",42,6,4,7,Sổ hồng,1/7/2026
"Bán Nhà riêng tạiĐường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội",22.3,"Đường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội",50,4,8,7,Sổ hồng,1/6/2026
"Bán Nhà riêng tạiPhú Thượng, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",12.74,"Phú Thượng, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",48,4,4,7,Sổ hồng,1/6/2026
"Bán Nhà riêng tạiTrung Kính, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",9.5,"Trung Kính, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",33,3,4,5,Sổ hồng,1/6/2026
"Bán Nhà mặt phố tạiĐịnh Công, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",21.2,"Định Công, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",84,2,2,2,Sổ hồng,1/6/2026
"Bán Nhà riêng tạiBằng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",10,"Bằng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",45,4,5,6,Sổ hồng,1/7/2026
"Bán Nhà riêng tạiĐường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",16.6,"Đường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",50,4,5,7,Sổ hồng,1/6/2026
"Bán Nhà riêng tạiXã Kim Chung, Huyện Hoài Đức, Hà Nội",6.2,"Xã Kim Chung, Huyện Hoài Đức, Hà Nội",38,5,5,5,Sổ hồng,1/2/2026
"Bán Nhà riêng tạikim Giang, Phường Định Công, Quận Hoàng Mai, Hà Nội",9.8,"kim Giang, Phường Định Công, Quận Hoàng Mai, Hà Nội",40,2,2,6,Sổ hồng,1/6/2026
"Bán Nhà mặt phố tạiPhường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",20.3,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",76,4,3,7,Sổ hồng,1/6/2026
"Bán Nhà mặt phố theo dự ánDự án Thuận An tại Dự án Thuận An, phố Thuận An, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",17.6,"Dự án Thuận An, phố Thuận An, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",90,4,4,4,Sổ hồng,1/6/2026
"Bán Nhà riêng tạiPhạm Văn Đồng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",8.88,"Phạm Văn Đồng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",32,4,5,6,Sổ hồng,1/5/2026
"Bán Nhà riêng tạiĐường Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội",7.95,"Đường Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội",30,3,3,5,Sổ hồng,1/6/2026
"Bán Nhà mặt phố tạiTrần Tử Bình, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",64.8,"Trần Tử Bình, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",90,5,9,11,Sổ hồng,1/5/2026
"Bán Nhà riêng tạiĐịnh Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",8.3,"Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",55,4,2,6,Sổ hồng,1/6/2026
"Bán Nhà riêng tạiHồ Ba Mẫu, Phường Văn Miếu, Quận Đống Đa, Hà Nội",12.5,"Hồ Ba Mẫu, Phường Văn Miếu, Quận Đống Đa, Hà Nội",52,2,2,7,Sổ hồng,1/6/2026
"Bán Nhà mặt phố tạiLáng hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",20.8,"Láng hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",35,5,6,7,Sổ hồng,1/6/2026
"Bán Nhà mặt phố tạiHoàng Sâm, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",43,"Hoàng Sâm, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",61,11,11,10,Sổ hồng,1/5/2026
"Bán Nhà biệt thự, liền kề tạiĐường Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",30.5,"Đường Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",80,4,5,7,Sổ hồng,1/5/2026
"Bán Nhà mặt phố tạinguyễn cảnh dị, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",22.5,"nguyễn cảnh dị, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",53,8,7,7,Sổ hồng,1/6/2026
"Bán Nhà mặt phố tạiDoãn Kế Thiện, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",34,"Doãn Kế Thiện, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",80,9,9,8,Sổ hồng,1/5/2026
"Bán Nhà mặt phố tạiNguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",61,"Nguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",88,7,7,11,Sổ hồng,1/5/2026
"Bán Nhà riêng tạiXã Kim Chung, Huyện Hoài Đức, Hà Nội",13.4,"Xã Kim Chung, Huyện Hoài Đức, Hà Nội",74,3,2,6,Sổ hồng,1/5/2026
"Bán Nhà riêng tạiThành Công, Phường Thành Công, Quận Ba Đình, Hà Nội",22,"Thành Công, Phường Thành Công, Quận Ba Đình, Hà Nội",65,4,3,8,Sổ hồng,1/6/2026
"Bán Nhà riêng tạiĐường Nguyễn Công Trứ, Phường Quang Trung, Quận Hà Đông, {Var:TenTinh}",10.2,"Đường Nguyễn Công Trứ, Phường Quang Trung, Quận Hà Đông, {Var:TenTinh}",32,3,4,5,Sổ hồng,1/5/2026
"Bán Nhà riêng tạiđa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",14.8,"đa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",71,4,3,7,Giấy tờ không xác định,1/3/2026
"Bán Nhà riêng tạiNguyễn Thái Học, Phường Điện Biên, Quận Ba Đình, Hà Nội",14.8,"Nguyễn Thái Học, Phường Điện Biên, Quận Ba Đình, Hà Nội",55,4,5,7,Sổ hồng,1/5/2026
"Bán Nhà riêng tạiKhâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",8.65,"Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",40,3,4,6,Sổ hồng,1/4/2026
"Bán Nhà riêng tạiNguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội",6.2,"Nguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội",22,3,4,5,Sổ hồng,1/5/2026
"Bán Nhà mặt phố tạiĐông Quan, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",46,"Đông Quan, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",80,3,5,10,Sổ hồng,1/5/2026
"Bán Nhà riêng tạiPhan Đình Phùng, Phường Quán Thánh, Quận Ba Đình, Hà Nội",15.5,"Phan Đình Phùng, Phường Quán Thánh, Quận Ba Đình, Hà Nội",35,4,5,7,Sổ hồng,1/5/2026
"Bán Nhà mặt phố tạiPhố Đỗ Quang, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",56,"Phố Đỗ Quang, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",94,2,7,8,Sổ hồng,1/5/2026
"Bán Nhà riêng tạiĐường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",9.05,"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",42,6,4,5,Sổ hồng,1/4/2026
"Bán Nhà phố thương mại tạiHồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",39,"Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",65,7,7,8,Sổ hồng,1/5/2026
"Bán Nhà mặt phố tạidan khe, Xã Di Trạch, Huyện Hoài Đức, Hà Nội",8,"dan khe, Xã Di Trạch, Huyện Hoài Đức, Hà Nội",36,3,4,6,Sổ hồng,1/3/2026
"Bán Nhà biệt thự, liền kề theo dự ánAn Quý Villa - KĐT Dương Nội tại An Quý Villa - KĐT Dương Nội, L22 An Phú Shop Villa, Phường Dương Nội, Quận Hà Đông, Hà Nội",50,"An Quý Villa - KĐT Dương Nội, L22 An Phú Shop Villa, Phường Dương Nội, Quận Hà Đông, Hà Nội",180,4,4,8,Sổ hồng,1/3/2026
"Bán Nhà riêng tạiđa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",7.5,"đa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",30,3,4,5,Sổ hồng,1/2/2026
"Bán Nhà riêng tạiĐường Bế Văn Đàn, Phường Quang Trung, Quận Hà Đông, Hà Nội",13.35,"Đường Bế Văn Đàn, Phường Quang Trung, Quận Hà Đông, Hà Nội",45,4,3,5,Sổ hồng,1/2/2026
"Bán Nhà riêng tạiHoàng Mai, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",12.8,"Hoàng Mai, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",50,8,5,7,Sổ hồng,12/31/2025
"Bán Nhà riêng tạiTrung Phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội",6.25,"Trung Phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội",28,3,4,5,Sổ hồng,12/31/2025
"Bán Nhà riêng tạiQuan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",20.8,"Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",56,8,8,8,Sổ hồng,1/3/2026
"Bán Nhà riêng tạiKim đồng, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",31,"Kim đồng, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",100,14,15,10,Sổ hồng,1/1/2026
"Bán Nhà riêng tạiđa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",8.95,"đa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",31,3,4,5,Sổ hồng,1/2/2026
"Bán Nhà riêng tạiLê Văn Hưu, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",12.3,"Lê Văn Hưu, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",32,4,4,6,Sổ hồng,12/31/2025
"Bán Nhà riêng tạiPhường Nhân Chính, Quận Thanh Xuân, Hà Nội",13.2,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",36,5,5,8,Sổ hồng,1/3/2026
"Bán Nhà mặt phố tạiĐường Nguyễn Thời Trung, Phường Long Biên, Quận Long Biên, Hà Nội",29.8,"Đường Nguyễn Thời Trung, Phường Long Biên, Quận Long Biên, Hà Nội",90,5,6,34,Sổ hồng,1/3/2026
"Bán Nhà riêng tạiđa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",6.9,"đa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",32,3,3,5,Sổ hồng,1/3/2026
"Bán Nhà riêng tạiHoàng Hoa Thám, Ba Đình, Hà Nội., Phường Ngọc Hà, Quận Ba Đình, Hà Nội",8.6,"Hoàng Hoa Thám, Ba Đình, Hà Nội., Phường Ngọc Hà, Quận Ba Đình, Hà Nội",30,4,6,7,Sổ hồng,12/31/2025
"Bán Nhà riêng tạiĐường Ngọc Thụy, Phường Bồ Đề, Quận Long Biên, Hà Nội",22.2,"Đường Ngọc Thụy, Phường Bồ Đề, Quận Long Biên, Hà Nội",90,5,6,8,Sổ hồng,12/31/2025
"Bán Nhà riêng tại10 Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",18.8,"10 Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",44,4,5,6,Sổ hồng,12/30/2025
"Bán Nhà riêng tạiNguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội",21,"Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội",49,4,5,7,Sổ hồng,12/30/2025
"Bán Nhà riêng tạiNgọc Hà, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",18,"Ngọc Hà, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",55,5,4,7,Sổ hồng,12/31/2025
"Bán Nhà riêng tạingô quyền, Phường La Khê, Quận Hà Đông, Hà Nội",8.2,"ngô quyền, Phường La Khê, Quận Hà Đông, Hà Nội",30,3,4,5,Sổ hồng,12/30/2025
"Bán Nhà mặt phố tạiĐường Ngọc Lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội",26,"Đường Ngọc Lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội",70,8,9,8,Sổ hồng,12/31/2025
